date,enrolled,attended,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_sunday,holiday,temp,humidity,snow,sealevelpressure,solarradiation,normalised_attendance,tw_assessment,tw_non_study,tw_reflection,tw_semester1,tw_semester2,month,season_Autumn,season_Spring,season_Summer,season_Winter
9/13/2021,5174,1501,1,0,0,0,0,0,0,0,22.6,22.7,0,1012.8,251.3,0.290104368,0,0,0,1,0,9,1,0,0,0
9/14/2021,5174,1405,0,1,0,0,0,0,0,0,23.8,26.4,0,1013.4,246.7,0.271550058,0,0,0,1,0,9,1,0,0,0
9/15/2021,5174,1379,0,0,1,0,0,0,0,0,25.4,25.9,0,1012.7,240.5,0.266524932,0,0,0,1,0,9,1,0,0,0
9/16/2021,5174,1366,0,0,0,1,0,0,0,0,25.4,26.1,0,1012.4,238.4,0.26401237,0,0,0,1,0,9,1,0,0,0
9/17/2021,5174,1526,0,0,0,0,1,0,0,0,25.4,24.2,0,1008.9,240.5,0.29493622,0,0,0,1,0,9,1,0,0,0
9/18/2021,5174,80,0,0,0,0,0,1,0,0,27.1,22.6,0,1008.8,235.3,0.015461925,0,0,0,1,0,9,1,0,0,0
9/19/2021,5174,2,0,0,0,0,0,0,1,0,24.9,24.1,0,1012.2,230.9,0.000386548,0,0,0,1,0,9,1,0,0,0
9/20/2021,5174,1813,1,0,0,0,0,0,0,0,20.2,31.5,0,1015,227.9,0.350405876,0,0,0,1,0,9,1,0,0,0
9/21/2021,5174,2120,0,1,0,0,0,0,0,0,21.1,33.3,0,1013.2,225.9,0.409741013,0,0,0,1,0,9,1,0,0,0
9/22/2021,5174,2358,0,0,1,0,0,0,0,0,20.9,30.2,0,1013.2,225.1,0.45574024,0,0,0,1,0,9,1,0,0,0
9/23/2021,5174,2212,0,0,0,1,0,0,0,0,22,23.1,0,1013.1,225,0.427522227,0,0,0,1,0,9,1,0,0,0
9/24/2021,5174,1970,0,0,0,0,1,0,0,0,22.2,27.1,0,1014.2,223,0.380749903,0,0,0,1,0,9,1,0,0,0
9/25/2021,5174,305,0,0,0,0,0,1,0,0,23.1,26.8,0,1013.5,221.9,0.058948589,0,0,0,1,0,9,1,0,0,0
9/26/2021,5174,3,0,0,0,0,0,0,1,0,25.6,23.5,0,1007.7,216.6,0.000579822,0,0,0,1,0,9,1,0,0,0
9/27/2021,5174,1781,1,0,0,0,0,0,0,0,20.3,36.8,0,1016,198.3,0.344221106,0,0,0,1,0,9,1,0,0,0
9/28/2021,5174,2154,0,1,0,0,0,0,0,0,20.4,42.4,0,1014.8,208.3,0.416312331,0,0,0,1,0,9,1,0,0,0
9/29/2021,5174,2274,0,0,1,0,0,0,0,0,21.6,36,0,1015.2,200.6,0.439505218,0,0,0,1,0,9,1,0,0,0
9/30/2021,5174,2007,0,0,0,1,0,0,0,0,19.4,39.8,0,1017.8,156,0.387901044,0,0,0,1,0,9,1,0,0,0
10/01/2021,5174,30,0,0,0,0,1,0,0,0,15.4,33.5,0,1021.2,185.9,0.005798222,0,0,0,1,0,10,1,0,0,0
10/02/2021,5174,1215,0,0,0,0,0,1,0,0,12,45.5,0,1025.1,162.2,0.234827986,0,0,0,1,0,10,1,0,0,0
10/03/2021,5174,38,0,0,0,0,0,0,1,0,12.5,47.1,0,1024.1,192.6,0.007344414,0,0,0,1,0,10,1,0,0,0
10/04/2021,5174,1783,1,0,0,0,0,0,0,0,12.9,39.8,0,1022.5,202.1,0.344607654,0,0,0,1,0,10,1,0,0,0
10/05/2021,5174,2147,0,1,0,0,0,0,0,0,14,41.2,0,1019,153.5,0.414959412,0,0,0,1,0,10,1,0,0,0
10/06/2021,5174,2278,0,0,1,0,0,0,0,0,13.2,55.1,0,1022,154.6,0.440278315,0,0,0,1,0,10,1,0,0,0
10/07/2021,5174,2157,0,0,0,1,0,0,0,0,12.4,43.6,0,1023,182.1,0.416892153,0,0,0,1,0,10,1,0,0,0
10/08/2021,5174,1962,0,0,0,0,1,0,0,0,13.5,51,0,1022.3,113.7,0.379203711,0,0,0,1,0,10,1,0,0,0
10/09/2021,5174,399,0,0,0,0,0,1,0,0,10.1,91.1,0,1023.3,61.1,0.077116351,0,0,0,1,0,10,1,0,0,0
10/10/2021,5174,110,0,0,0,0,0,0,1,0,10.6,58.6,0,1027.7,164.1,0.021260147,0,0,0,1,0,10,1,0,0,0
10/11/2021,5174,1825,1,0,0,0,0,0,0,0,11,50.9,0,1028.9,182.5,0.352725164,0,0,0,1,0,10,1,0,0,0
10/12/2021,5174,2190,0,1,0,0,0,0,0,0,12.7,49.2,0,1026.6,182.2,0.423270197,0,0,0,1,0,10,1,0,0,0
10/13/2021,5174,2247,0,0,1,0,0,0,0,0,13.2,50.4,0,1022.1,181,0.434286819,0,0,0,1,0,10,1,0,0,0
10/14/2021,5174,2170,0,0,0,1,0,0,0,0,14.5,46.4,0,1020.8,177.6,0.419404716,0,0,0,1,0,10,1,0,0,0
10/15/2021,5174,2011,0,0,0,0,1,0,0,0,14.2,46.1,0,1020.9,175.5,0.38867414,0,0,0,1,0,10,1,0,0,0
10/16/2021,5174,578,0,0,0,0,0,1,0,0,14.7,41.1,0,1018.8,172.3,0.111712408,0,0,0,1,0,10,1,0,0,0
10/17/2021,5174,241,0,0,0,0,0,0,1,0,14.7,43.9,0,1017.1,170.3,0.046579049,0,0,0,1,0,10,1,0,0,0
10/18/2021,5174,1869,1,0,0,0,0,0,0,0,14.5,44.4,0,1014.4,166.4,0.361229223,0,0,0,1,0,10,1,0,0,0
10/19/2021,5174,2218,0,1,0,0,0,0,0,0,15.7,43,0,1014.9,159,0.428681871,0,0,0,1,0,10,1,0,0,0
10/20/2021,5174,2281,0,0,1,0,0,0,0,0,17.2,43.8,0,1016.8,137.3,0.440858137,0,0,0,1,0,10,1,0,0,0
10/21/2021,5174,2143,0,0,0,1,0,0,0,0,12.1,69.4,0,1020.8,57.5,0.414186316,0,0,0,1,0,10,1,0,0,0
10/22/2021,5174,1993,0,0,0,0,1,0,0,0,8.4,61.1,0,1031.5,132.8,0.385195207,0,0,0,1,0,10,1,0,0,0
10/23/2021,5174,1200,0,0,0,0,0,1,0,0,9.6,48.5,0,1031,157.5,0.231928875,0,0,0,1,0,10,1,0,0,0
10/24/2021,5174,369,0,0,0,0,0,0,1,0,10.6,52.6,0,1020.9,155.8,0.071318129,0,0,0,1,0,10,1,0,0,0
10/25/2021,5174,2203,1,0,0,0,0,0,0,0,12.9,51.6,0,1016.2,155.4,0.42578276,0,0,0,1,0,10,1,0,0,0
10/26/2021,5174,2064,0,1,0,0,0,0,0,0,14.2,43.6,0,1020.2,144.5,0.398917665,0,0,0,1,0,10,1,0,0,0
10/27/2021,5174,2219,0,0,1,0,0,0,0,0,15,49.5,0,1023.3,97.7,0.428875145,0,0,0,1,0,10,1,0,0,0
10/28/2021,5174,2038,0,0,0,1,0,0,0,0,9.1,77,0,1025.5,103.7,0.39389254,0,0,0,1,0,10,1,0,0,0
10/29/2021,5174,1883,0,0,0,0,1,0,0,0,8.8,79.7,0,1030.1,91.2,0.36393506,0,0,0,1,0,10,1,0,0,0
10/30/2021,5174,641,0,0,0,0,0,1,0,0,10.8,60.7,0,1030.5,145.1,0.123888674,0,0,0,1,0,10,1,0,0,0
10/31/2021,5174,290,0,0,0,0,0,0,1,0,10.8,66.2,0,1031.9,109.9,0.056049478,0,0,0,1,0,10,1,0,0,0
11/01/2021,5174,1851,1,0,0,0,0,0,0,0,10.3,68,0,1031.5,137.6,0.35775029,0,0,0,1,0,11,1,0,0,0
11/02/2021,5174,2087,0,1,0,0,0,0,0,0,11.3,54.7,0,1024.6,138.5,0.403362969,0,0,0,1,0,11,1,0,0,0
11/03/2021,5174,2179,0,0,1,0,0,0,0,0,11,52.4,0,1019.5,99.1,0.421144182,0,0,0,1,0,11,1,0,0,0
11/04/2021,5174,2077,0,0,0,1,0,0,0,0,6.4,52.8,0,1022.5,129.1,0.401430228,0,0,0,1,0,11,1,0,0,0
11/05/2021,5174,1677,0,0,0,0,1,0,0,0,-0.3,46.9,0,1033.8,136.5,0.324120603,0,0,0,1,0,11,1,0,0,0
11/06/2021,5174,638,0,0,0,0,0,1,0,0,3.1,48.7,0,1031.1,134.9,0.123308852,0,0,0,1,0,11,1,0,0,0
11/07/2021,5174,252,0,0,0,0,0,0,1,0,4.6,54.3,0,1025.7,134.2,0.048705064,0,0,0,1,0,11,1,0,0,0
11/08/2021,5174,1904,1,0,0,0,0,0,0,0,5.6,52.3,0,1026.5,84.2,0.367993815,0,0,0,1,0,11,1,0,0,0
11/09/2021,5174,1992,0,1,0,0,0,0,0,0,7.9,48.8,0,1027.5,108.4,0.385001933,0,0,0,1,0,11,1,0,0,0
11/10/2021,5174,2087,0,0,1,0,0,0,0,0,8,50,0,1025,115.8,0.403362969,0,0,0,1,0,11,1,0,0,0
11/11/2021,5174,1978,0,0,0,1,0,0,0,0,10.2,53.4,0,1023.8,123.4,0.382296096,0,0,0,1,0,11,1,0,0,0
11/12/2021,5174,1915,0,0,0,0,1,0,0,0,10.2,52.2,0,1025.8,123.2,0.37011983,0,0,0,1,0,11,1,0,0,0
11/13/2021,5174,814,0,0,0,0,0,1,0,0,7.6,70.4,0,1024.6,97.2,0.157325087,0,0,0,1,0,11,1,0,0,0
11/14/2021,5174,250,0,0,0,0,0,0,1,0,6.5,75.5,0,1025.2,62,0.048318516,0,0,0,1,0,11,1,0,0,0
11/15/2021,5174,1838,1,0,0,0,0,0,0,0,7.8,70.8,0,1027.6,93.9,0.355237727,0,0,0,1,0,11,1,0,0,0
11/16/2021,5174,2116,0,1,0,0,0,0,0,0,9.7,47.1,0,1013.9,99.7,0.408967917,0,0,0,1,0,11,1,0,0,0
11/17/2021,5174,2129,0,0,1,0,0,0,0,0,1.5,85,1.6,1028.9,41.1,0.411480479,0,0,0,1,0,11,1,0,0,0
11/18/2021,5174,1953,0,0,0,1,0,0,0,0,-1.3,70.3,0,1032.4,118.4,0.377464244,0,0,0,1,0,11,1,0,0,0
11/19/2021,5174,1817,0,0,0,0,1,0,0,0,0.2,68.4,0,1031,118,0.351178972,0,0,0,1,0,11,1,0,0,0
11/20/2021,5174,870,0,0,0,0,0,1,0,0,2,59.7,0,1019,118,0.168148434,0,0,0,1,0,11,1,0,0,0
11/21/2021,5174,264,0,0,0,0,0,0,1,0,7.3,54.6,0,1017.2,113,0.051024353,0,0,0,1,0,11,1,0,0,0
11/22/2021,5174,1808,1,0,0,0,0,0,0,0,8.5,54.2,0,1024.1,80.9,0.349439505,0,0,0,1,0,11,1,0,0,0
11/23/2021,5174,2135,0,1,0,0,0,0,0,0,11.1,59.1,0,1020.2,106.3,0.412640124,0,0,0,1,0,11,1,0,0,0
11/24/2021,5174,2188,0,0,1,0,0,0,0,0,11.1,59.1,0,1018,99.5,0.422883649,0,0,0,1,0,11,1,0,0,0
11/25/2021,5174,1990,0,0,0,1,0,0,0,0,11.5,63.2,0,1019.2,78.3,0.384615385,0,0,0,1,0,11,1,0,0,0
11/26/2021,5174,1880,0,0,0,0,1,0,0,0,5.4,84,0,1030.1,60.9,0.363355238,0,0,0,1,0,11,1,0,0,0
11/27/2021,5174,904,0,0,0,0,0,1,0,0,3.7,78.7,0,1027.6,106.6,0.174719753,0,0,0,1,0,11,1,0,0,0
11/28/2021,5174,253,0,0,0,0,0,0,1,0,4.8,62.5,0,1023.4,107.2,0.048898338,0,0,0,1,0,11,1,0,0,0
11/29/2021,5174,1846,1,0,0,0,0,0,0,0,7.1,49.4,0,1023.4,104.7,0.35678392,0,0,0,1,0,11,1,0,0,0
11/30/2021,5174,2094,0,1,0,0,0,0,0,0,9,50.3,0,1022.3,92,0.404715887,0,0,0,1,0,11,1,0,0,0
12/01/2021,5174,2127,0,0,1,0,0,0,0,0,12.3,39.2,0,1017.9,102.4,0.411093931,0,0,0,1,0,12,0,0,0,1
12/02/2021,5174,2016,0,0,0,1,0,0,0,0,15.8,24.7,0,1013.3,94.8,0.38964051,0,0,0,1,0,12,0,0,0,1
12/03/2021,5174,1902,0,0,0,0,1,0,0,0,15.3,35.6,0,1016.8,51.2,0.367607267,0,0,0,1,0,12,0,0,0,1
12/04/2021,5174,865,0,0,0,0,0,1,0,0,7.8,69.5,0,1020.7,88.3,0.167182064,0,0,0,1,0,12,0,0,0,1
12/05/2021,5174,266,0,0,0,0,0,0,1,0,6.5,73.1,0,1022.7,71,0.051410901,0,0,0,1,0,12,0,0,0,1
12/06/2021,5174,1791,1,0,0,0,0,0,0,0,8.2,70.6,0,1022.2,97.8,0.346153846,0,0,0,1,0,12,0,0,0,1
12/07/2021,5174,2018,0,1,0,0,0,0,0,0,9.7,64.4,0,1023.5,80.3,0.390027058,0,0,0,1,0,12,0,0,0,1
12/08/2021,5174,267,0,0,1,0,0,0,0,1,7.2,75.2,0,1030.1,91.6,0.051604175,0,0,0,1,0,12,0,0,0,1
12/09/2021,5174,1833,0,0,0,1,0,0,0,0,6,77,0,1029,100.2,0.354271357,0,0,0,1,0,12,0,0,0,1
12/10/2021,5174,1739,0,0,0,0,1,0,0,0,6.9,58.1,0,1022,102.5,0.336103595,0,0,0,1,0,12,0,0,0,1
12/11/2021,5174,1108,0,0,0,0,0,1,0,0,7.5,49.1,0,1023.9,94.1,0.214147661,0,0,0,1,0,12,0,0,0,1
12/12/2021,5174,248,0,0,0,0,0,0,1,0,8,60.4,0,1025.4,84.5,0.047931968,0,0,0,1,0,12,0,0,0,1
12/13/2021,5174,1473,1,0,0,0,0,0,0,0,6.5,79.5,0,1025,53.3,0.284692694,0,0,1,0,0,12,0,0,0,1
12/14/2021,5174,1500,0,1,0,0,0,0,0,0,3.9,95.4,0,1029.5,37.8,0.289911094,0,0,1,0,0,12,0,0,0,1
12/15/2021,5174,1472,0,0,1,0,0,0,0,0,3,94.9,0,1035.1,43.8,0.28449942,0,0,1,0,0,12,0,0,0,1
12/16/2021,5174,1282,0,0,0,1,0,0,0,0,2.9,80.5,0,1032.8,93.2,0.247777348,0,0,1,0,0,12,0,0,0,1
12/17/2021,5174,1331,0,0,0,0,1,0,0,0,2.8,76,0,1025.3,97.3,0.257247777,0,0,1,0,0,12,0,0,0,1
12/18/2021,5174,1091,0,0,0,0,0,1,0,0,6.9,55.7,0,1017.4,97.1,0.210862002,0,0,1,0,0,12,0,0,0,1
12/19/2021,5174,286,0,0,0,0,0,0,1,0,7.4,57.7,0,1015.4,28.6,0.055276382,0,0,1,0,0,12,0,0,0,1
12/20/2021,5174,1947,1,0,0,0,0,0,0,0,9.9,77.9,0,1021.6,91,0.3763046,1,0,0,0,0,12,0,0,0,1
12/21/2021,5174,1444,0,1,0,0,0,0,0,0,10.6,43.7,0,1014.8,97.5,0.279087746,1,0,0,0,0,12,0,0,0,1
12/22/2021,5174,1034,0,0,1,0,0,0,0,0,12.1,61.2,0,1012.7,90.4,0.199845381,1,0,0,0,0,12,0,0,0,1
12/23/2021,5174,901,0,0,0,1,0,0,0,0,9.4,69.5,0,1020.2,77.8,0.17413993,1,0,0,0,0,12,0,0,0,1
12/24/2021,5174,929,0,0,0,0,1,0,0,0,6.1,76,0,1020.5,91,0.179551604,1,0,0,0,0,12,0,0,0,1
12/25/2021,5174,412,0,0,0,0,0,1,0,0,6.4,70.4,0,1018.3,53.6,0.079628914,1,0,0,0,0,12,0,0,0,1
12/26/2021,5174,117,0,0,0,0,0,0,1,0,2.2,94.7,5.1,1024.4,11.7,0.022613065,1,0,0,0,0,12,0,0,0,1
12/27/2021,5174,1088,1,0,0,0,0,0,0,0,-0.9,93.6,0,1032.2,88.5,0.21028218,1,0,0,0,0,12,0,0,0,1
12/28/2021,5174,434,0,1,0,0,0,0,0,0,-0.4,84,0,1028.5,101.8,0.083880943,1,0,0,0,0,12,0,0,0,1
12/29/2021,5174,302,0,0,1,0,0,0,0,0,1.2,76.1,0,1023,104.4,0.058368767,1,0,0,0,0,12,0,0,0,1
12/30/2021,5174,27,0,0,0,1,0,0,0,0,2.5,65.4,0,1021.9,105.1,0.0052184,1,0,0,0,0,12,0,0,0,1
01/01/2022,5174,1,0,0,0,0,0,1,0,1,6.8,68.3,0,1019,37.3,0.000193274,0,1,0,0,0,1,0,0,0,1
01/05/2022,5174,63,0,0,1,0,0,0,0,0,5,91.4,0,1015.8,60,0.012176266,0,1,0,0,0,1,0,0,0,1
01/06/2022,5174,43,0,0,0,1,0,0,0,0,5.1,96,0,1020.6,31.1,0.008310785,0,1,0,0,0,1,0,0,0,1
01/07/2022,5174,69,0,0,0,0,1,0,0,0,3.9,86.1,0,1027.7,60.8,0.01333591,0,1,0,0,0,1,0,0,0,1
01/08/2022,5174,26,0,0,0,0,0,1,0,0,2.9,86.7,0,1023.7,107.1,0.005025126,0,1,0,0,0,1,0,0,0,1
01/10/2022,5174,78,1,0,0,0,0,0,0,0,0.8,94.2,0,1026.2,100.8,0.015075377,0,1,0,0,0,1,0,0,0,1
01/11/2022,5174,85,0,1,0,0,0,0,0,0,2.8,86.2,0,1022.5,108.7,0.016428295,0,1,0,0,0,1,0,0,0,1
01/12/2022,5174,76,0,0,1,0,0,0,0,0,7,53.7,0,1016.4,100.5,0.014688829,0,1,0,0,0,1,0,0,0,1
1/13/2022,5174,66,0,0,0,1,0,0,0,0,6.8,75.7,0,1018.3,71.7,0.012756088,0,1,0,0,0,1,0,0,0,1
1/14/2022,5174,58,0,0,0,0,1,0,0,1,10.4,63.8,0,1012.6,104.1,0.011209896,0,1,0,0,0,1,0,0,0,1
1/15/2022,5174,34,0,0,0,0,0,1,0,0,11.9,56,0,1007.3,43.1,0.006571318,0,1,0,0,0,1,0,0,0,1
1/17/2022,5174,143,1,0,0,0,0,0,0,0,7.5,95,0,1016.6,15.1,0.027638191,0,0,0,0,1,1,0,0,0,1
1/18/2022,5174,177,0,1,0,0,0,0,0,0,8.6,83.4,0,1016.1,88.1,0.034209509,0,0,0,0,1,1,0,0,0,1
1/19/2022,5174,143,0,0,1,0,0,0,0,0,5.6,82.3,0,1015.9,58.2,0.027638191,0,0,0,0,1,1,0,0,0,1
1/20/2022,5174,135,0,0,0,1,0,0,0,0,4.3,62.1,0,1020.4,120.2,0.026091998,0,0,0,0,1,1,0,0,0,1
1/21/2022,5174,115,0,0,0,0,1,0,0,0,3.8,51.7,0,1008.5,125.9,0.022226517,0,0,0,0,1,1,0,0,0,1
1/22/2022,5174,71,0,0,0,0,0,1,0,0,2.1,91.1,0,1021.8,38.5,0.013722458,0,0,0,0,1,1,0,0,0,1
1/23/2022,5174,7,0,0,0,0,0,0,1,0,1.1,88.2,0,1024.7,89.6,0.001352918,0,0,0,0,1,1,0,0,0,1
1/24/2022,5174,264,1,0,0,0,0,0,0,0,2.4,74.6,0,1023.6,120.3,0.051024353,0,0,0,0,1,1,0,0,0,1
1/25/2022,5174,144,0,1,0,0,0,0,0,0,1.7,73.9,0,1023.1,123.9,0.027831465,0,0,0,0,1,1,0,0,0,1
1/26/2022,5174,204,0,0,1,0,0,0,0,0,1.4,86.6,0,1026.4,125.5,0.039427909,0,0,0,0,1,1,0,0,0,1
1/27/2022,5174,217,0,0,0,1,0,0,0,0,4.8,31.3,0,1021.7,134.5,0.041940472,0,0,0,0,1,1,0,0,0,1
1/28/2022,5174,196,0,0,0,0,1,0,0,0,6.6,37.4,0,1012.1,44.2,0.037881716,0,0,0,0,1,1,0,0,0,1
1/29/2022,5174,104,0,0,0,0,0,1,0,0,5,72.8,0,1024.1,90.2,0.020100503,0,0,0,0,1,1,0,0,0,1
1/30/2022,5174,2,0,0,0,0,0,0,1,0,4.3,69,0,1022.5,131.6,0.000386548,0,0,0,0,1,1,0,0,0,1
1/31/2022,5174,273,1,0,0,0,0,0,0,0,2.6,88.5,0,1021.4,131.2,0.052763819,0,0,0,0,1,1,0,0,0,1
02/01/2022,5174,248,0,1,0,0,0,0,0,0,5.5,55,0,1021,137.7,0.047931968,0,0,0,0,1,2,0,0,0,1
02/02/2022,5174,254,0,0,1,0,0,0,0,0,5.5,50.4,0,1019.4,82,0.049091612,0,0,0,0,1,2,0,0,0,1
02/03/2022,5174,238,0,0,0,1,0,0,0,0,4.6,70,0,1028,133.4,0.045999227,0,0,0,0,1,2,0,0,0,1
02/04/2022,5174,195,0,0,0,0,1,0,0,0,6.2,29.5,0,1018.8,147.7,0.037688442,0,0,0,0,1,2,0,0,0,1
02/05/2022,5174,153,0,0,0,0,0,1,0,0,7.8,26.4,0,1006.4,151.1,0.029570932,0,0,0,0,1,2,0,0,0,1
02/06/2022,5174,196,0,0,0,0,0,0,1,0,6.3,81.6,0,1010.2,26.2,0.037881716,0,0,0,0,1,2,0,0,0,1
02/07/2022,5174,1767,1,0,0,0,0,0,0,0,3.5,81,0.1,1023.9,133.3,0.341515269,0,0,0,0,1,2,0,0,0,1
02/08/2022,5174,1849,0,1,0,0,0,0,0,0,4,86.5,0,1020.8,54.4,0.357363742,0,0,0,0,1,2,0,0,0,1
02/09/2022,5174,2044,0,0,1,0,0,0,0,0,3.9,81.3,0,1024,131.3,0.395052184,0,0,0,0,1,2,0,0,0,1
02/10/2022,5174,1945,0,0,0,1,0,0,0,0,5.1,45.1,0,1024.1,150.4,0.375918052,0,0,0,0,1,2,0,0,0,1
02/11/2022,5174,1828,0,0,0,0,1,0,0,0,8.5,42.8,0,1019.3,107.1,0.353304986,0,0,0,0,1,2,0,0,0,1
02/12/2022,5174,510,0,0,0,0,0,1,0,0,3.8,89.4,0,1024.5,37.1,0.098569772,0,0,0,0,1,2,0,0,0,1
2/13/2022,5174,254,0,0,0,0,0,0,1,0,4,81.7,0,1024.1,76,0.049091612,0,0,0,0,1,2,0,0,0,1
2/14/2022,5174,1795,1,0,0,0,0,0,0,0,4.3,80.8,0,1025.1,59.9,0.346926942,0,0,0,0,1,2,0,0,0,1
2/15/2022,5174,1955,0,1,0,0,0,0,0,0,1.4,66.5,0,1030,159.5,0.377850792,0,0,0,0,1,2,0,0,0,1
2/16/2022,5174,2048,0,0,1,0,0,0,0,0,2.4,65.9,0,1027.4,162.4,0.39582528,0,0,0,0,1,2,0,0,0,1
2/17/2022,5174,2059,0,0,0,1,0,0,0,0,3.8,52.6,0,1024.7,171.8,0.397951295,0,0,0,0,1,2,0,0,0,1
2/18/2022,5174,1734,0,0,0,0,1,0,0,0,5.5,36.1,0,1020.9,175.3,0.335137225,0,0,0,0,1,2,0,0,0,1
2/19/2022,5174,844,0,0,0,0,0,1,0,0,8.1,36.6,0,1019.7,164.2,0.163123309,0,0,0,0,1,2,0,0,0,1
2/20/2022,5174,271,0,0,0,0,0,0,1,0,10.4,42.9,0,1021.6,162.7,0.052377271,0,0,0,0,1,2,0,0,0,1
2/21/2022,5174,1924,1,0,0,0,0,0,0,0,11.2,38.3,0,1015.5,177.3,0.371859296,0,0,0,0,1,2,0,0,0,1
2/22/2022,5174,2017,0,1,0,0,0,0,0,0,8.9,48.9,0,1012.3,138.9,0.389833784,0,0,0,0,1,2,0,0,0,1
2/23/2022,5174,2154,0,0,1,0,0,0,0,0,9.9,53.8,0,1020.7,162.6,0.416312331,0,0,0,0,1,2,0,0,0,1
2/24/2022,5174,2064,0,0,0,1,0,0,0,0,10.2,51.3,0,1022.9,135.8,0.398917665,0,0,0,0,1,2,0,0,0,1
2/25/2022,5174,1923,0,0,0,0,1,0,0,0,9.5,54.4,0,1025.4,154.7,0.371666022,0,0,0,0,1,2,0,0,0,1
2/26/2022,5174,781,0,0,0,0,0,1,0,0,10.2,52.7,0,1022.5,180.6,0.150947043,0,0,0,0,1,2,0,0,0,1
2/27/2022,5174,260,0,0,0,0,0,0,1,0,12.2,36.7,0,1018.1,191.2,0.050251256,0,0,0,0,1,2,0,0,0,1
2/28/2022,5174,1889,1,0,0,0,0,0,0,0,11.9,58.9,0,1019.5,145,0.365094704,0,0,0,0,1,2,0,0,0,1
03/01/2022,5174,1977,0,1,0,0,0,0,0,0,10,70.7,0,1023.3,143.2,0.382102822,0,0,0,0,1,3,0,1,0,0
03/02/2022,5174,2074,0,0,1,0,0,0,0,0,10,60.9,0,1024.3,182,0.400850406,0,0,0,0,1,3,0,1,0,0
03/03/2022,5174,2031,0,0,0,1,0,0,0,0,12.1,42.1,0,1019.7,194.1,0.392539621,0,0,0,0,1,3,0,1,0,0
